Index,A,B,C,D,Label,Rank
2090,True,True,True,True,True,0.967
2091,True,False,False,True,False,0.574
2092,False,True,True,True,True,0.839
2093,True,False,True,True,True,0.722
2094,True,True,True,True,True,0.936
2095,True,False,False,False,False,0.168
2096,False,False,True,False,False,0.32
2097,False,False,False,False,False,0.194
2098,True,False,False,True,False,0.499
2099,False,True,False,False,False,0.109
2100,True,True,False,True,True,0.676
2101,True,False,True,True,True,0.677
2102,False,False,True,False,False,0.26
2103,False,False,False,True,False,0.541
2104,False,False,True,False,False,0.389
2105,True,True,True,True,True,0.751
2106,True,True,False,True,False,0.571
2107,True,True,True,True,True,0.996
2108,False,True,False,False,False,0.203
2109,True,True,False,True,True,0.729
2110,False,False,False,False,False,0.101
2111,True,False,True,True,True,0.905
2112,False,False,True,True,True,0.702
2113,False,True,False,False,False,0.257
2114,False,True,False,True,False,0.408
2115,True,True,False,True,False,0.57
2116,True,True,True,True,True,0.831
2117,False,True,False,False,False,0.14
2118,False,False,False,False,False,0.241
2119,False,True,True,True,True,0.779
2120,True,False,False,True,True,0.698
2121,True,True,True,True,True,0.789
2122,False,True,True,False,False,0.355
2123,True,True,False,True,True,0.62
2124,False,False,True,False,False,0.463
2125,False,True,False,True,True,0.615
2126,False,True,False,True,False,0.565
2127,False,False,True,True,True,0.709
2128,False,False,True,False,False,0.386
2129,True,True,True,True,True,0.914
2130,True,True,False,True,True,0.603
2131,False,False,True,True,True,0.754
2132,False,False,False,True,False,0.487
2133,False,False,False,False,False,0.188
2134,True,True,False,True,False,0.569
2135,True,False,True,True,True,0.917
2136,False,False,True,False,False,0.385
2137,False,False,True,False,False,0.311
2138,True,False,True,True,True,0.897
2139,True,True,False,True,True,0.75
2140,False,False,False,True,False,0.527
2141,False,True,True,True,True,0.725
2142,False,True,False,True,False,0.514
2143,True,True,True,True,True,0.768
2144,False,True,True,False,False,0.44
2145,False,False,False,True,False,0.493
2146,True,False,True,False,False,0.585
2147,True,True,True,True,True,0.833
2148,True,True,False,True,True,0.704
2149,True,False,False,False,False,0.236
2150,False,False,True,True,True,0.709
2151,False,False,True,False,False,0.467
2152,False,True,False,False,False,0.231
2153,True,False,True,True,True,0.709
2154,True,True,True,True,True,0.876
2155,True,False,True,True,True,0.832
2156,False,True,True,True,True,0.804
2157,True,False,False,True,False,0.499
2158,True,False,False,False,False,0.328
2159,True,False,True,False,False,0.443
2160,False,False,True,True,True,0.712
2161,False,True,False,False,False,0.092
2162,False,True,False,False,False,0.128
2163,True,True,False,True,True,0.662
2164,False,False,True,True,True,0.772
2165,False,False,True,True,True,0.668
2166,True,True,False,True,True,0.623
2167,True,True,False,True,True,0.742
2168,True,True,True,True,True,0.956
2169,False,True,False,True,False,0.41
2170,False,True,False,True,True,0.606
2171,True,False,True,True,True,0.925
2172,True,True,True,True,True,0.934
2173,False,True,True,True,True,0.688
2174,False,True,True,False,False,0.331
2175,True,True,False,True,False,0.54
2176,False,True,True,False,False,0.359
2177,True,True,True,True,True,0.995
2178,True,False,False,True,True,0.662
2179,False,True,True,True,True,0.627
2180,True,True,True,True,True,0.969
2181,False,False,False,True,False,0.454
2182,False,False,True,True,True,0.687
2183,False,False,True,False,False,0.272
2184,False,False,True,True,True,0.784
2185,False,False,False,True,False,0.435
2186,True,True,True,True,True,0.922
2187,True,True,True,True,True,0.793
2188,False,False,False,False,False,0.182
2189,False,True,False,False,False,0.133
2190,True,True,False,True,False,0.589
2191,True,False,False,True,False,0.47
2192,False,False,True,False,False,0.462
2193,False,True,False,False,False,0.153
2194,False,True,True,True,True,0.657
2195,True,True,False,True,True,0.648
2196,True,True,False,False,False,0.36
2197,True,False,False,True,False,0.561
2198,True,True,True,True,True,0.765
2199,False,True,False,False,False,0.299
2200,True,False,False,False,False,0.189
2201,True,False,False,False,False,0.373
2202,False,True,True,False,False,0.342
2203,False,True,False,False,False,0.159
2204,False,True,False,True,False,0.436
2205,True,False,True,False,False,0.546
2206,False,False,True,False,False,0.325
2207,False,False,True,False,False,0.289
2208,False,False,False,False,False,0.035
2209,False,True,True,True,True,0.784
2210,True,False,False,True,False,0.503
2211,True,False,True,False,False,0.584
2212,True,True,True,True,True,0.838
2213,False,False,False,False,False,0.231
2214,True,True,False,True,False,0.551
2215,False,False,False,True,False,0.347
2216,False,True,True,True,True,0.692
2217,False,False,False,False,False,0.124
2218,False,True,False,False,False,0.187
2219,True,True,True,True,True,0.78
2220,True,True,False,True,True,0.68
2221,False,True,True,True,True,0.626
2222,False,False,False,True,False,0.479
2223,True,True,True,True,True,0.944
2224,False,False,False,False,False,0.182
2225,False,False,False,False,False,0.018
2226,False,True,True,True,True,0.76
2227,True,False,True,False,False,0.536
2228,False,False,True,False,False,0.449
2229,True,True,False,True,True,0.722
2230,False,False,True,True,True,0.735
2231,True,True,True,True,True,0.81
2232,True,False,True,True,True,0.84
2233,True,False,False,False,False,0.315
2234,True,False,False,True,False,0.593
2235,False,False,True,False,False,0.343
2236,False,True,True,False,False,0.502
2237,True,True,True,True,True,0.791
2238,True,False,True,False,False,0.548
2239,False,True,False,False,False,0.201
2240,False,False,False,False,False,0.071
2241,True,False,False,False,False,0.348
2242,True,True,False,True,True,0.61
2243,False,False,False,False,False,0.228
2244,True,True,True,False,True,0.663
2245,False,True,False,False,False,0.222
2246,False,True,True,True,True,0.821
2247,False,True,False,True,False,0.579
2248,True,True,False,True,True,0.662
2249,True,False,False,True,True,0.636
2250,True,False,True,True,True,0.871
2251,False,True,False,False,False,0.3
2252,False,False,False,False,False,0.215
2253,False,False,False,False,False,0.04
2254,False,True,False,True,False,0.46
2255,False,True,False,True,False,0.447
2256,True,False,True,True,True,0.737
2257,False,False,True,False,False,0.281
2258,False,True,False,True,False,0.406
2259,True,True,False,True,True,0.61
2260,True,False,True,True,True,0.746
2261,False,False,False,False,False,0.085
2262,True,False,True,False,False,0.442
2263,True,True,False,True,False,0.55
2264,False,False,True,True,False,0.599
2265,False,False,True,True,True,0.73
2266,True,True,True,True,True,0.777
2267,True,False,False,False,False,0.307
2268,False,True,True,False,False,0.446
2269,True,True,True,True,True,0.835
2270,True,False,False,True,False,0.531
2271,True,False,True,True,True,0.728
2272,True,False,True,True,True,0.866
2273,True,True,False,True,True,0.629
2274,False,True,False,False,False,0.278
2275,False,False,False,True,False,0.488
2276,False,False,False,False,False,0.063
2277,True,False,False,True,False,0.569
2278,True,True,False,False,False,0.403
2279,True,False,True,True,True,0.846
2280,False,False,False,False,False,0.049
2281,True,False,False,False,False,0.143
2282,True,False,True,True,True,0.749
2283,True,True,False,True,True,0.653
2284,True,True,True,True,True,0.751
2285,False,False,False,False,False,0.078
2286,False,False,False,False,False,0.136
2287,False,True,False,False,False,0.211
2288,True,True,True,True,True,0.814
2289,False,False,False,False,False,0.073
2290,False,False,False,False,False,0.07
2291,True,True,True,True,True,0.853
2292,False,False,False,False,False,0.055
2293,True,False,True,True,True,0.895
2294,False,False,True,True,True,0.691
2295,True,True,True,True,True,0.878
2296,False,False,True,True,False,0.558
2297,True,True,True,True,True,0.94
2298,False,False,False,True,False,0.421
2299,True,False,False,True,False,0.559
2300,False,True,False,True,True,0.635
2301,False,True,True,True,True,0.675
2302,False,False,False,True,False,0.543
2303,True,True,True,True,True,0.821
2304,False,False,False,False,False,0.224
2305,True,False,True,True,True,0.836
2306,True,False,True,True,True,0.848
2307,True,True,True,True,True,0.787
2308,False,True,True,False,False,0.388
2309,False,False,True,False,False,0.456
2310,True,False,True,True,True,0.873
2311,False,False,True,False,False,0.442
2312,False,True,False,False,False,0.148
2313,False,False,False,True,False,0.429
2314,False,True,False,False,False,0.293
2315,True,False,False,True,True,0.655
2316,True,False,False,True,False,0.461
2317,False,True,False,True,True,0.622
2318,False,True,True,True,True,0.717
2319,True,True,False,True,True,0.723
2320,True,True,True,True,True,0.9
2321,False,False,False,False,False,0.091
2322,True,False,True,True,True,0.861
2323,True,False,True,True,True,0.807
2324,True,False,False,True,True,0.62
2325,True,False,True,True,True,0.904
2326,False,False,False,False,False,0.097
2327,False,True,False,False,False,0.165
2328,True,False,True,True,True,0.752
2329,True,False,True,True,True,0.921
2330,False,False,True,False,False,0.328
2331,False,True,False,False,False,0.267
2332,False,False,False,True,False,0.513
2333,True,False,False,True,False,0.553
2334,True,False,False,True,False,0.489
2335,False,False,True,False,False,0.335
2336,False,False,False,True,False,0.527
2337,True,False,True,True,True,0.753
2338,False,False,False,True,False,0.434
2339,True,False,True,False,False,0.501
2340,False,True,False,True,False,0.504
2341,True,False,False,True,True,0.65
2342,True,True,True,True,True,0.9
2343,False,False,True,False,False,0.236
2344,False,False,False,True,False,0.564
2345,True,False,True,True,True,0.857
2346,True,True,False,True,True,0.686
2347,False,True,True,False,False,0.386
2348,True,True,True,True,True,0.96
2349,True,False,True,True,True,0.748
2350,False,True,True,False,False,0.423
2351,True,False,False,False,False,0.341
2352,True,False,True,True,True,0.798
2353,True,False,True,False,False,0.357
2354,True,False,False,True,True,0.65
2355,False,False,False,False,False,0.035
2356,False,False,True,False,False,0.328
2357,False,False,False,True,False,0.353
2358,True,False,True,True,True,0.683
2359,True,True,True,True,True,0.898
2360,False,False,False,False,False,0.171
2361,False,True,False,True,False,0.463
2362,False,False,True,False,False,0.417
2363,True,False,True,True,True,0.716
2364,True,False,True,True,True,0.852
2365,False,True,False,False,False,0.275
2366,True,True,True,True,True,0.89
2367,False,False,False,True,False,0.566
2368,True,False,False,True,False,0.457
2369,True,False,True,False,False,0.473
2370,False,False,False,True,False,0.574
2371,False,False,True,True,True,0.652
2372,False,False,False,False,False,0.038
2373,True,False,True,True,True,0.76
2374,False,True,True,False,False,0.382
2375,True,False,False,True,False,0.492
2376,False,True,False,True,False,0.581
2377,False,False,True,False,False,0.443
2378,False,False,False,False,False,0.123
2379,True,True,False,True,True,0.742
2380,False,False,True,False,False,0.352
2381,True,False,True,True,True,0.919
2382,False,True,False,True,False,0.551
2383,True,True,False,False,False,0.298
2384,True,True,True,True,True,0.905
2385,True,False,True,True,True,0.742
2386,False,True,False,True,True,0.614
2387,True,False,True,True,True,0.765
2388,False,False,True,False,False,0.467
2389,True,False,True,True,True,0.735
2390,False,True,False,False,False,0.27
2391,False,True,False,True,True,0.623
2392,True,False,False,False,False,0.191
2393,False,False,True,False,False,0.408
2394,False,False,True,False,False,0.452
2395,False,False,False,True,False,0.464
2396,False,True,True,True,True,0.748
2397,False,True,False,True,False,0.562
2398,False,False,True,True,False,0.588
2399,False,False,False,True,False,0.443
2400,True,False,False,True,False,0.465
2401,True,False,True,True,True,0.891
2402,True,True,False,True,True,0.649
2403,True,True,True,True,True,0.789
2404,True,False,True,True,True,0.806
2405,False,False,False,True,False,0.422
2406,False,False,False,False,False,0.087
2407,False,False,False,True,False,0.356
2408,True,False,True,True,True,0.735
2409,True,False,True,True,True,0.749
2410,False,True,False,False,False,0.211
2411,False,False,False,False,False,0.07
2412,True,True,True,True,True,0.845
2413,False,True,True,True,True,0.625
2414,True,False,False,True,False,0.508
2415,True,True,True,True,True,0.993
2416,True,False,False,True,True,0.681
2417,False,True,False,False,False,0.239
2418,True,False,False,False,False,0.352
2419,True,False,True,True,True,0.805
2420,True,False,True,False,False,0.514
2421,False,False,True,True,False,0.577
2422,False,False,True,True,True,0.74
2423,False,False,True,False,False,0.239
2424,False,False,False,True,False,0.426
2425,True,True,True,True,True,0.851
2426,True,False,True,True,True,0.698
2427,True,True,False,True,False,0.544
2428,True,False,True,False,False,0.519
2429,False,False,False,False,False,0.046
2430,True,False,True,True,True,0.711
2431,True,True,False,True,True,0.696
2432,True,True,True,True,True,0.977
2433,True,True,True,True,True,0.894
2434,False,False,False,False,False,0.147
2435,False,True,False,False,False,0.196
2436,True,True,False,True,False,0.53
2437,True,True,False,True,False,0.537
2438,False,True,True,True,True,0.744
2439,True,True,False,True,True,0.639
