Index,A,B,C,D,Label,Rank
2127,False,False,True,True,True,0.7090000000000001
2128,False,False,True,False,False,0.386
2130,True,True,False,True,True,0.603
2131,False,False,True,True,True,0.754
2132,False,False,False,True,False,0.48700000000000004
2133,False,False,False,False,False,0.188
2134,True,True,False,True,False,0.569
2135,True,False,True,True,True,0.917
2136,False,False,True,False,False,0.385
2137,False,False,True,False,False,0.311
2138,True,False,True,True,True,0.897
2139,True,True,False,True,True,0.75
2140,False,False,False,True,False,0.527
2141,False,True,True,True,True,0.725
2142,False,True,False,True,False,0.514
2143,True,True,True,True,True,0.768
2144,False,True,True,False,False,0.44
2146,True,False,True,False,False,0.585
2147,True,True,True,True,True,0.833
2148,True,True,False,True,True,0.7040000000000001
2149,True,False,False,False,False,0.23600000000000002
2150,False,False,True,True,True,0.7090000000000001
2151,False,False,True,False,False,0.467
2152,False,True,False,False,False,0.231
2153,True,False,True,True,True,0.7090000000000001
2154,True,True,True,True,True,0.8759999999999999
2155,True,False,True,True,True,0.8320000000000001
2156,False,True,True,True,True,0.804
2157,True,False,False,True,False,0.499
2158,True,False,False,False,False,0.32799999999999996
2159,True,False,True,False,False,0.44299999999999995
2160,False,False,True,True,True,0.7120000000000001
2161,False,True,False,False,False,0.092
2162,False,True,False,False,False,0.128
2163,True,True,False,True,True,0.662
2164,False,False,True,True,True,0.772
2166,True,True,False,True,True,0.623
2167,True,True,False,True,True,0.742
2168,True,True,True,True,True,0.956
2170,False,True,False,True,True,0.606
2171,True,False,True,True,True,0.925
2172,True,True,True,True,True,0.934
2173,False,True,True,True,True,0.688
2174,False,True,True,False,False,0.331
2175,True,True,False,True,False,0.54
2176,False,True,True,False,False,0.359
2177,True,True,True,True,True,0.995
2178,True,False,False,True,True,0.662
2179,False,True,True,True,True,0.627
2180,True,True,True,True,True,0.9690000000000001
2181,False,False,False,True,False,0.45399999999999996
2182,False,False,True,True,True,0.687
2183,False,False,True,False,False,0.272
2184,False,False,True,True,True,0.784
2185,False,False,False,True,False,0.435
2186,True,True,True,True,True,0.922
2187,True,True,True,True,True,0.7929999999999999
2188,False,False,False,False,False,0.182
2189,False,True,False,False,False,0.133
2190,True,True,False,True,False,0.589
2191,True,False,False,True,False,0.47
2192,False,False,True,False,False,0.462
2193,False,True,False,False,False,0.153
2195,True,True,False,True,True,0.648
2196,True,True,False,False,False,0.36
2197,True,False,False,True,False,0.561
2198,True,True,True,True,True,0.765
2199,False,True,False,False,False,0.299
2200,True,False,False,False,False,0.18899999999999997
2201,True,False,False,False,False,0.373
2202,False,True,True,False,False,0.342
2203,False,True,False,False,False,0.159
2204,False,True,False,True,False,0.436
2205,True,False,True,False,False,0.546
2206,False,False,True,False,False,0.325
2207,False,False,True,False,False,0.289
2208,False,False,False,False,False,0.035
2209,False,True,True,True,True,0.784
2211,True,False,True,False,False,0.584
2212,True,True,True,True,True,0.838
2213,False,False,False,False,False,0.231
2214,True,True,False,True,False,0.551
2215,False,False,False,True,False,0.34700000000000003
2216,False,True,True,True,True,0.6920000000000001
2217,False,False,False,False,False,0.124
2218,False,True,False,False,False,0.187
2219,True,True,True,True,True,0.78
2220,True,True,False,True,True,0.68
2221,False,True,True,True,True,0.626
2222,False,False,False,True,False,0.479
2223,True,True,True,True,True,0.9440000000000001
2224,False,False,False,False,False,0.182
2225,False,False,False,False,False,0.018000000000000002
2226,False,True,True,True,True,0.76
2227,True,False,True,False,False,0.536
2228,False,False,True,False,False,0.449
2229,True,True,False,True,True,0.722
2230,False,False,True,True,True,0.735
2231,True,True,True,True,True,0.81
2232,True,False,True,True,True,0.84
2234,True,False,False,True,False,0.593
2235,False,False,True,False,False,0.34299999999999997
2236,False,True,True,False,False,0.502
2237,True,True,True,True,True,0.7909999999999999
2238,True,False,True,False,False,0.5479999999999999
2239,False,True,False,False,False,0.201
2240,False,False,False,False,False,0.071
2242,True,True,False,True,True,0.61
2243,False,False,False,False,False,0.228
2244,True,True,True,False,True,0.6629999999999999
2245,False,True,False,False,False,0.222
2247,False,True,False,True,False,0.579
2249,True,False,False,True,True,0.636
2250,True,False,True,True,True,0.871
2251,False,True,False,False,False,0.3
2252,False,False,False,False,False,0.215
2253,False,False,False,False,False,0.04
2254,False,True,False,True,False,0.46
2255,False,True,False,True,False,0.447
2256,True,False,True,True,True,0.737
2257,False,False,True,False,False,0.281
2259,True,True,False,True,True,0.61
2260,True,False,True,True,True,0.746
2261,False,False,False,False,False,0.085
2262,True,False,True,False,False,0.442
2264,False,False,True,True,False,0.599
2265,False,False,True,True,True,0.73
2266,True,True,True,True,True,0.777
2267,True,False,False,False,False,0.307
2268,False,True,True,False,False,0.446
2269,True,True,True,True,True,0.835
2270,True,False,False,True,False,0.531
2271,True,False,True,True,True,0.728
2273,True,True,False,True,True,0.629
2274,False,True,False,False,False,0.278
2275,False,False,False,True,False,0.488
2276,False,False,False,False,False,0.063
2277,True,False,False,True,False,0.569
2278,True,True,False,False,False,0.40299999999999997
2279,True,False,True,True,True,0.846
2280,False,False,False,False,False,0.049
2281,True,False,False,False,False,0.14300000000000002
2283,True,True,False,True,True,0.653
2284,True,True,True,True,True,0.7509999999999999
2285,False,False,False,False,False,0.078
2286,False,False,False,False,False,0.136
2287,False,True,False,False,False,0.21100000000000002
2288,True,True,True,True,True,0.8140000000000001
2289,False,False,False,False,False,0.073
2290,False,False,False,False,False,0.07
2291,True,True,True,True,True,0.853
2292,False,False,False,False,False,0.055
2293,True,False,True,True,True,0.895
2294,False,False,True,True,True,0.691
2295,True,True,True,True,True,0.878
2296,False,False,True,True,False,0.5579999999999999
2297,True,True,True,True,True,0.94
2298,False,False,False,True,False,0.42100000000000004
2299,True,False,False,True,False,0.5589999999999999
2300,False,True,False,True,True,0.635
2301,False,True,True,True,True,0.675
2302,False,False,False,True,False,0.5429999999999999
2303,True,True,True,True,True,0.821
2304,False,False,False,False,False,0.22399999999999998
2305,True,False,True,True,True,0.836
2306,True,False,True,True,True,0.848
2307,True,True,True,True,True,0.787
2308,False,True,True,False,False,0.38799999999999996
2309,False,False,True,False,False,0.456
2310,True,False,True,True,True,0.873
2311,False,False,True,False,False,0.442
2312,False,True,False,False,False,0.14800000000000002
2313,False,False,False,True,False,0.429
2314,False,True,False,False,False,0.293
2315,True,False,False,True,True,0.655
2317,False,True,False,True,True,0.622
2318,False,True,True,True,True,0.7170000000000001
2319,True,True,False,True,True,0.723
2320,True,True,True,True,True,0.9
2321,False,False,False,False,False,0.091
2322,True,False,True,True,True,0.861
2324,True,False,False,True,True,0.62
2325,True,False,True,True,True,0.904
2326,False,False,False,False,False,0.09699999999999999
2327,False,True,False,False,False,0.165
2328,True,False,True,True,True,0.752
2329,True,False,True,True,True,0.9209999999999999
2330,False,False,True,False,False,0.32799999999999996
2331,False,True,False,False,False,0.267
2332,False,False,False,True,False,0.513
2333,True,False,False,True,False,0.5529999999999999
2334,True,False,False,True,False,0.489
2335,False,False,True,False,False,0.335
2336,False,False,False,True,False,0.527
2337,True,False,True,True,True,0.753
2338,False,False,False,True,False,0.434
2339,True,False,True,False,False,0.501
2341,True,False,False,True,True,0.65
2342,True,True,True,True,True,0.9
2344,False,False,False,True,False,0.564
2345,True,False,True,True,True,0.857
2346,True,True,False,True,True,0.6859999999999999
2347,False,True,True,False,False,0.386
2348,True,True,True,True,True,0.96
2349,True,False,True,True,True,0.748
2350,False,True,True,False,False,0.423
2351,True,False,False,False,False,0.341
2352,True,False,True,True,True,0.7979999999999999
2354,True,False,False,True,True,0.65
2355,False,False,False,False,False,0.035
2356,False,False,True,False,False,0.32799999999999996
2358,True,False,True,True,True,0.6829999999999999
2359,True,True,True,True,True,0.898
2360,False,False,False,False,False,0.171
2361,False,True,False,True,False,0.46299999999999997
2362,False,False,True,False,False,0.41700000000000004
2363,True,False,True,True,True,0.716
2364,True,False,True,True,True,0.852
2365,False,True,False,False,False,0.275
2367,False,False,False,True,False,0.5660000000000001
2368,True,False,False,True,False,0.457
2370,False,False,False,True,False,0.574
2371,False,False,True,True,True,0.652
2372,False,False,False,False,False,0.038
2373,True,False,True,True,True,0.76
2374,False,True,True,False,False,0.382
2376,False,True,False,True,False,0.581
2377,False,False,True,False,False,0.44299999999999995
2378,False,False,False,False,False,0.12300000000000001
2379,True,True,False,True,True,0.742
2380,False,False,True,False,False,0.35200000000000004
2382,False,True,False,True,False,0.551
2383,True,True,False,False,False,0.298
2384,True,True,True,True,True,0.905
2386,False,True,False,True,True,0.614
2387,True,False,True,True,True,0.765
2388,False,False,True,False,False,0.467
2389,True,False,True,True,True,0.735
2391,False,True,False,True,True,0.623
2392,True,False,False,False,False,0.191
2393,False,False,True,False,False,0.408
2394,False,False,True,False,False,0.452
2395,False,False,False,True,False,0.46399999999999997
2398,False,False,True,True,False,0.588
2399,False,False,False,True,False,0.44299999999999995
2400,True,False,False,True,False,0.465
2402,True,True,False,True,True,0.649
2403,True,True,True,True,True,0.789
2404,True,False,True,True,True,0.8059999999999999
2405,False,False,False,True,False,0.42200000000000004
2406,False,False,False,False,False,0.087
2407,False,False,False,True,False,0.35600000000000004
2408,True,False,True,True,True,0.735
2409,True,False,True,True,True,0.7490000000000001
2410,False,True,False,False,False,0.21100000000000002
2411,False,False,False,False,False,0.07
2412,True,True,True,True,True,0.845
2413,False,True,True,True,True,0.625
2414,True,False,False,True,False,0.508
2415,True,True,True,True,True,0.993
2416,True,False,False,True,True,0.6809999999999999
2417,False,True,False,False,False,0.239
2418,True,False,False,False,False,0.35200000000000004
2419,True,False,True,True,True,0.805
2421,False,False,True,True,False,0.5770000000000001
2422,False,False,True,True,True,0.74
2423,False,False,True,False,False,0.239
2424,False,False,False,True,False,0.426
2426,True,False,True,True,True,0.698
2427,True,True,False,True,False,0.544
2428,True,False,True,False,False,0.519
2429,False,False,False,False,False,0.046
2430,True,False,True,True,True,0.711
2431,True,True,False,True,True,0.696
2432,True,True,True,True,True,0.977
2433,True,True,True,True,True,0.894
2434,False,False,False,False,False,0.147
2435,False,True,False,False,False,0.196
2436,True,True,False,True,False,0.53
2437,True,True,False,True,False,0.537
2439,True,True,False,True,True,0.639
2440,False,False,True,False,False,0.324
2441,False,True,False,False,False,0.297
2442,True,False,False,True,False,0.524
2443,False,False,False,False,False,0.102
2444,True,False,True,True,True,0.754
2445,True,True,True,True,True,0.873
2447,True,False,False,True,False,0.598
2448,True,True,True,True,True,0.9640000000000001
2449,True,False,True,True,True,0.904
2450,False,False,True,True,True,0.735
2451,True,False,False,True,False,0.581
2452,False,False,False,False,False,0.21899999999999997
2453,True,False,True,True,True,0.718
2455,False,True,True,False,False,0.53
2456,False,False,True,False,False,0.308
2457,True,True,False,True,True,0.732
2458,True,True,True,True,True,0.998
2459,False,True,False,False,False,0.284
2460,True,True,True,True,True,0.75
2461,True,True,True,True,True,0.934
2462,True,True,True,True,True,0.83
2463,True,False,True,False,False,0.517
2464,True,True,False,True,True,0.7440000000000001
2465,True,True,True,True,True,0.7559999999999999
2466,False,False,True,False,False,0.452
2467,False,True,True,False,False,0.335
2468,False,True,False,True,False,0.451
2469,False,True,True,True,True,0.871
2470,False,False,False,False,False,0.18
2471,True,True,True,True,True,0.753
2472,True,True,True,True,True,0.81
2473,True,True,True,True,True,0.895
2475,False,True,False,True,False,0.5489999999999999
2476,True,False,True,False,False,0.48200000000000004
2477,False,True,True,False,False,0.33
